"neo_id","date","hour","minute","relative_velocity_kph","miss_distance_km","orbiting_body",
"3842613","2020-12-22","10","35","59528.7967592304","39485742.20622474","Earth",
"3842635","2021-12-16","09","14","56110.6591306463","50476525.61773509","Earth",
"3842660","2021-05-30","23","13","83881.0979879245","69231464.61699332","Earth",
"3842680","2021-10-05","17","43","78168.93056397","66600232.26172859","Earth",
"3842683","2020-06-08","23","11","64587.2195026822","50160659.46901121","Earth",
"3842685","2021-07-09","02","43","28002.3153739256","30178108.78461762","Earth",
"3842690","2020-11-19","05","22","44142.6477214091","36055113.57154063","Earth",
"3842752","2020-06-16","01","51","11184.0832542322","11745868.083765943","Earth",
"3842754","2020-05-27","13","22","49304.8041299784","43064004.68535297","Earth",
"3842873","2020-12-04","03","32","51830.5229962981","36009121.26222698","Earth",
"3842887","2020-08-26","07","27","54980.508800462","31072247.93827178","Earth",
"3842890","2021-03-03","21","56","40643.702517546","21356739.23022259","Earth",
"3842893","2021-12-04","00","51","71053.3455638108","46150523.048577845","Earth",
"3842897","2020-06-15","08","41","58186.0875351488","65653736.51641652","Earth",
"3842898","2020-06-05","16","13","45428.1982216942","26280598.541793518","Earth",
"3842900","2020-11-14","16","44","37928.3941473419","39943720.57193062","Earth",
"3842903","2020-02-22","14","32","53631.741216605","73039427.83376327","Earth",
"3842904","2021-01-04","11","28","79130.3331772876","48063758.87095974","Earth",
"3842940","2020-08-20","05","38","94876.6316177243","65610661.48524617","Earth",
"3843051","2020-07-22","16","15","94185.9390355747","66282970.91838973","Earth",
"3843107","2021-08-17","23","14","15547.654204545","9279030.23406418","Earth",
"3843113","2021-04-01","12","47","37418.0059257059","14683915.91661956","Earth",
"3843136","2021-05-27","14","58","43212.6480871177","29130996.683418393","Earth",
"3843175","2020-01-13","07","00","17303.8779716704","23239407.181275047","Earth",
"3843177","2020-08-08","21","31","68022.4566233419","53605904.54862388","Earth",
"3843207","2020-03-15","09","20","71327.1531934105","73037733.26389085","Earth",
"3843208","2020-09-28","00","17","85777.1837120131","71032038.23859887","Earth",
"3843211","2021-12-16","02","08","93608.8290086864","43960405.953278765","Earth",
"3843225","2020-06-27","04","11","79637.4695832084","63570611.96733931","Earth",
"3843317","2021-07-17","19","03","49545.1515182328","5824324.824509303","Earth",
"3843318","2020-08-11","07","11","43502.832423486","58378389.63516686","Earth",
"3843319","2020-12-20","05","37","94215.2871013862","74548449.61301368","Earth",
"3843329","2020-02-13","01","55","30687.4605982782","68068598.9647929","Earth",
"3843342","2020-07-30","20","56","23992.7198030512","13676870.762540301","Earth",
"3843354","2020-01-10","19","48","50355.7602708431","47061653.707824044","Earth",
"3843359","2020-07-24","20","04","25997.6669289651","27900690.082413714","Earth",
"3843369","2020-08-07","00","59","52456.8894313691","45715788.90071683","Earth",
"3843371","2020-05-03","19","06","55749.9152186183","53431989.694453254","Earth",
"3843391","2020-01-17","08","29","40758.0298498166","49129927.45194955","Earth",
"3843403","2020-01-08","00","49","53152.8098634929","20828588.408204116","Earth",
"3843405","2020-01-05","21","44","33339.7141744197","56074851.29445882","Earth",
"3843407","2021-03-12","17","21","92666.2581898279","51266537.27869426","Earth",
"3843422","2020-08-22","11","56","42945.4333569391","33973882.632301874","Earth",
"3843427","2020-08-05","11","59","28946.4298310461","34032854.60632885","Earth",
"3843428","2021-05-26","02","18","44982.5692894196","49784570.01991697","Earth",
"3843440","2021-09-01","03","47","74700.5944195296","65448555.39326036","Earth",
"3843493","2020-01-11","19","05","15240.5340180761","8821365.619971052","Earth",
"3843512","2020-08-05","23","59","40210.3010931332","47307639.20584055","Earth",
"3843516","2021-04-23","21","00","35912.4083003467","5561406.627823451","Earth",
"3843525","2020-08-03","19","59","79466.9919477995","61155121.776380815","Earth",
"3843536","2020-08-19","18","46","49932.4255518067","64394534.35379177","Earth",
"3843546","2021-02-15","18","23","31953.0872983738","15148147.503211014","Earth",
"3843549","2021-11-24","21","12","14424.7166157236","67815318.13216862","Earth",
"3843555","2020-08-13","15","51","78621.3327529465","40763033.3692952","Earth",
"3843556","2020-06-02","13","03","64066.6277952754","46484283.376441345","Earth",
"3843575","2020-11-19","07","19","46072.7879254974","53593869.32518345","Earth",
"3843593","2021-08-10","07","24","49991.1359794744","37159984.87179452","Earth",
"3843602","2021-08-05","04","08","67060.2784131767","51383418.87243418","Earth",
"3843605","2020-02-01","03","28","54552.4340720533","69155716.67798541","Earth",
"3843617","2021-08-27","19","02","59887.9198141096","16067797.716274355","Earth",
"3843618","2021-03-05","02","44","43416.7026518016","26668499.610391915","Earth",
"3843622","2021-07-12","14","48","75460.5107739306","17941654.47246211","Earth",
"3843623","2021-01-03","20","50","17614.9554421634","3367850.651487744","Earth",
"3843632","2020-02-10","00","58","45202.8608733499","36658686.10449191","Earth",
"3843636","2020-01-23","15","57","22140.1934536907","34956999.62203442","Earth",
"3843642","2020-08-29","21","25","52710.4466733226","40461483.91624777","Earth",
"3843646","2021-07-30","06","00","43634.9528836531","36799758.122604445","Earth",
"3843671","2020-01-07","08","48","8348.1650133694","53722619.32577897","Earth",
"3843672","2020-08-27","04","06","68850.8358241158","10435744.496649131","Earth",
"3843678","2021-09-25","19","02","23579.5647112816","17809981.76332061","Earth",
"3843700","2020-01-04","08","14","28637.4500312351","72397545.54523282","Earth",
"3843702","2020-03-13","09","49","35484.4121226656","73328734.55616479","Earth",
"3843715","2021-01-24","17","56","73268.2011532453","52727773.59376226","Earth",
"3843733","2020-01-31","20","26","24941.8189245469","33624607.389662385","Earth",
"3843765","2020-09-07","06","40","40077.8086849988","39737945.066517375","Earth",
"3843766","2020-02-28","08","23","45106.2435260797","40854683.292607956","Earth",
"3843768","2020-02-06","11","13","56688.8579789508","37648745.73689393","Earth",
"3843777","2020-09-22","05","19","14678.485485952","10245916.318655122","Earth",
"3843779","2021-03-16","17","37","66880.822306788","22886170.527198806","Earth",
"3843783","2021-06-05","10","46","46388.6209702717","32144881.166816838","Earth",
"3843784","2021-07-07","12","31","54226.5277649522","51197075.876017556","Earth",
"3843785","2021-09-20","23","56","31569.3997850656","30167617.755270686","Earth",
"3843795","2020-09-02","19","20","41471.0769167737","26829362.66375631","Earth",
"3843796","2021-12-29","15","35","91589.038019262","45809770.067476936","Earth",
"3843807","2021-09-07","06","49","53694.5354888526","38094890.65676643","Earth",
"3843819","2020-09-22","17","32","47956.1150112721","61594423.17713251","Earth",
"3843828","2020-09-03","06","22","32160.7538346885","17181011.59606518","Earth",
"3843836","2020-04-13","16","59","32690.9186354856","67571211.56843954","Earth",
"3843838","2020-09-28","15","10","47094.331003772","35205766.99716209","Earth",
"3843839","2021-09-19","10","22","59928.6775429962","52495729.914119765","Earth",
"3843858","2021-10-29","05","10","111671.8872923873","7878124.735355718","Earth",
"3843896","2021-01-21","13","42","45941.102435592","49252067.39586019","Earth",
"3843898","2021-04-22","00","52","70970.9607234148","26464157.71632667","Earth",
"3843902","2020-01-26","12","52","46305.628305116","64260188.7645472","Earth",
"3843909","2021-09-08","00","24","73056.1814313599","68074745.56727654","Earth",
"3843910","2020-09-24","02","38","47119.8547844269","29764961.848754194","Earth",
"3843913","2020-09-22","14","57","68170.3358913774","37810149.18264412","Earth",
"3843917","2020-09-10","05","28","62703.1301109869","43072305.033411205","Earth",
"3843919","2020-09-15","00","13","27065.236357881","16825782.044044156","Earth",
"3844002","2020-09-12","15","21","50948.7757513423","27869321.653042763","Earth",
"3844004","2020-09-27","18","46","25840.3998448558","18326805.184220556","Earth",
"3844011","2020-09-24","00","18","40535.0165307726","14105425.171989493","Earth",
"3844018","2021-09-28","05","41","34918.5206804347","47506806.41982377","Earth",
"3844019","2020-10-06","07","09","85134.8016438908","70486044.01095784","Earth",
"3856714","2020-02-03","10","48","25210.1284745329","74217522.83336563","Earth",
"3856729","2020-09-27","18","48","54915.9504979633","47555663.75274473","Earth",
"3856730","2020-02-22","17","12","52090.8159892406","70009208.92349719","Earth",
"3856731","2020-05-29","02","24","23345.1285687882","51323144.42455205","Earth",
"3856735","2020-03-10","05","04","33899.4958905314","47947807.17757973","Earth",
"3869320","2021-10-11","11","40","23598.8324361963","6238278.362168198","Earth",
"3869331","2020-10-07","23","23","27280.0081233437","4554152.186324064","Earth",
"3869332","2021-01-28","21","24","63944.1959588276","67115222.31585233","Earth",
"3869336","2021-09-26","02","16","31137.0817271063","6257093.046921506","Earth",
"3869345","2021-10-22","01","11","104477.8887543049","70656279.13152115","Earth",
"3869346","2021-08-19","14","58","63861.7844781749","24165130.708825503","Earth",
"3872623","2020-11-01","09","24","48602.0228426719","30654950.813419446","Earth",
"3872631","2020-09-27","19","36","57012.8109697721","56888670.723398924","Earth",
"3872635","2021-09-23","18","20","54648.3580984285","44287867.941539094","Earth",
"3872638","2020-02-29","00","07","21548.372077689","51610239.880997956","Earth",
"3872646","2021-10-07","16","48","40084.4617983392","48329988.01258379","Earth",
"3873141","2021-10-13","16","16","58533.8886895795","53316794.99621502","Earth",
"3873143","2021-06-06","10","12","68754.623121482","57859685.45488549","Earth",
"3873144","2021-10-03","14","39","8628.663941244","33721678.59018607","Earth",
"3873147","2020-09-10","22","41","46953.5540781208","51747010.82570991","Earth",
"3873150","2020-03-24","03","08","49580.0262540403","15431222.651538748","Earth",
"3873152","2021-09-23","03","51","34348.1913242513","10448185.01063897","Earth",
"3873208","2021-10-03","00","38","69976.4452356294","74288249.43010828","Earth",
"3873310","2020-03-17","23","10","66932.5752085208","22769079.04764727","Earth",
"3873320","2021-11-26","14","40","60286.4612076132","67945659.04627246","Earth",
"3873321","2020-03-03","00","49","21318.0529221787","73969624.33762673","Earth",
"3873323","2020-02-11","00","02","12454.9956858754","50219294.698232815","Earth",
"3873326","2021-02-15","20","25","40656.407812016","43978973.57714976","Earth",
"3878561","2020-02-29","09","12","50122.1345747494","47139041.73316014","Earth",
"3878564","2020-04-21","04","53","84840.1872574115","71947992.11269131","Earth",
"3878570","2021-12-10","00","54","24623.5197304828","20430508.820209216","Earth",
"3878572","2020-10-15","22","45","72046.4355319468","67615933.98631412","Earth",
"3878577","2020-01-23","03","13","5702.8357170952","6220374.414287663","Earth",
"3878591","2021-04-02","00","37","39117.8200342295","12334190.220894964","Earth",
"3878605","2020-04-01","17","26","86726.3559147241","69519924.42097342","Earth",
"3878610","2020-10-25","04","46","74812.0113960685","65426205.96515533","Earth",
"3878616","2020-02-15","06","20","33620.5288171566","50484917.175614655","Earth",
"3878618","2020-12-17","16","43","18094.5357244069","22267414.543472085","Earth",
"3879137","2021-06-12","13","05","88066.1080459706","60538962.94631538","Earth",
"3879164","2020-03-22","09","16","18515.3159234426","17795855.70020991","Earth",
"3879167","2021-10-14","21","35","55949.6054507875","23604524.254915852","Earth",
"3879168","2020-10-12","18","18","35224.094325676","10732910.40299025","Earth",
"3879190","2020-02-25","09","35","50857.5085522016","72716885.02738279","Earth",
"3879220","2020-03-07","05","14","14827.786884424","63851542.54044187","Earth",
"3879226","2020-04-14","14","13","42103.8034022156","43850452.311697476","Earth",
"3879229","2021-05-26","04","53","57035.2838913187","19507132.06436503","Earth",
"3879231","2020-01-10","23","48","33823.1387013706","4519342.287873338","Earth",
"3879235","2021-10-20","00","26","38136.4615928268","11630214.658619145","Earth",
"3879241","2020-03-26","06","49","53084.6643708734","36200684.62591512","Earth",
"3879269","2020-06-19","09","49","30546.7001450618","68572838.06327058","Earth",
"3879273","2021-02-12","07","06","35603.4886722028","27374190.02801133","Earth",
"3879274","2020-02-15","03","19","59074.9682218283","73841811.65744548","Earth",
"3879275","2020-10-29","02","13","56567.2930996324","40941181.00543876","Earth",
"3879278","2020-05-03","01","52","41611.6639757905","50249816.957171686","Earth",
"3879280","2020-11-09","07","09","28114.7664141754","37362299.430485316","Earth",
"3879285","2020-04-11","23","24","57210.2967868394","39473732.81833645","Earth",
"3879290","2020-04-07","06","25","16792.648211298","44008110.78420924","Earth",
"3879292","2020-04-20","02","42","17964.1577148335","38095051.65399412","Earth",
"3879295","2021-07-06","13","41","56847.9349519366","42191552.67507357","Earth",
"3879296","2020-03-28","05","22","61583.2324277868","50081005.589456744","Earth",
"3879301","2020-03-28","19","23","71942.5190407972","57816300.337250195","Earth",
"3879311","2021-01-13","14","20","32419.8991659548","36891495.00715903","Earth",
"3879313","2021-11-12","10","20","63752.009438686","43544650.38959742","Earth",
"3879314","2020-10-16","22","56","66281.1132546302","20435133.099807933","Earth",
"3879383","2020-11-05","01","11","50128.1588050985","53586468.628795825","Earth",
"3879384","2020-01-12","22","28","41570.1408146551","18943066.219550777","Earth",
"3879527","2021-08-22","03","51","19864.7185181149","5459457.085638429","Earth",
"3879537","2021-04-25","15","54","27213.951291295","14402554.471731821","Earth",
"3879547","2020-02-29","21","13","42690.1908859358","48160175.38632494","Earth",
"3879549","2020-03-15","13","01","48887.4972042227","67647717.32537751","Earth",
"3879553","2020-04-08","03","46","42891.3780596626","30455979.617525287","Earth",
"3879714","2021-02-03","19","54","28443.2922479474","33354047.43458119","Earth",
"3879725","2021-11-20","13","57","52115.1400616998","9061494.84009024","Earth",
